j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_harmonicRhythm	a_pitchNames	a_bass	a_tenor	a_alto	a_soprano	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
1.25	0.25	1.0	['B-3', 'B-4']	['P1']	[False, False]	1.0	3.0	0.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
1.375	0.25	1.0	['B-3', 'B-4']	['P1']	[False, False]	1.0	3.0	0.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
1.5	0.25	1.0	['B-3', 'B-4']	['P1']	[False, False]	1.0	3.0	0.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
1.625	0.25	1.0	['B-3', 'B-4']	['P1']	[False, False]	1.0	3.0	0.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
1.75	0.25	1.0	['B-3', 'B-4']	['P1']	[False, False]	1.0	3.0	0.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
1.875	0.25	1.0	['B-3', 'B-4']	['P1']	[False, False]	1.0	3.0	0.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
2.0	0.25	1.0	['F3', 'F4']	['P1']	[True, True]	1.0	3.0	0.0	I	5.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
2.125	0.25	1.0	['F3', 'F4']	['P1']	[False, False]	1.0	3.0	0.0	I	5.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
2.25	0.25	1.0	['F3', 'F4']	['P1']	[False, False]	1.0	3.0	0.0	I	5.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
2.375	0.25	1.0	['F3', 'F4']	['P1']	[False, False]	1.0	3.0	0.0	I	5.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
2.5	0.25	1.0	['F3', 'F4']	['P1']	[False, False]	1.0	3.0	0.0	I	5.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
2.625	0.25	1.0	['F3', 'F4']	['P1']	[False, False]	1.0	3.0	0.0	I	5.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
2.75	0.25	1.0	['F3', 'F4']	['P1']	[False, False]	1.0	3.0	0.0	I	5.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
2.875	0.25	1.0	['F3', 'F4']	['P1']	[False, False]	1.0	3.0	0.0	I	5.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	0.33
3.0	0.25	2.0	['D3', 'D4']	['P1']	[True, True]	2.0	3.0	1.0	I	0.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
3.125	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	1.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
3.25	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	2.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
3.375	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	2.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
3.5	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	3.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
3.625	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	3.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
3.75	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	3.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
3.875	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	3.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
4.0	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
4.125	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
4.25	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
4.375	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
4.5	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
4.625	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
4.75	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
4.875	0.25	2.0	['D3', 'D4']	['P1']	[False, False]	2.0	3.0	1.0	I	4.0	('B-', 'D', 'F')	B-	D	F	B-	B-	0.0	maj	(2, 5, 10)	B-	B-	1	None	False	['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']	0.0	0.33	0.11	1.0
